Date,Start_Hour,End_Hour,Source,Day_of_Year,Day_Name,Month_Name,Season,Production
8/17/2021,15,16,Wind,229,Tuesday,August,Summer,7481.44
4/24/2023,16,17,Wind,114,Monday,April,Spring,8915.72
2/11/2021,9,10,Wind,42,Thursday,February,Winter,6042.56
1/23/2025,17,18,Wind,23,Thursday,January,Winter,13118.279999999999
4/10/2021,12,13,Wind,100,Saturday,April,Spring,6406.88
12/15/2021,19,20,Wind,349,Wednesday,December,Winter,1466.48
2/20/2021,17,18,Wind,51,Saturday,February,Winter,11292.08
11/16/2021,4,5,Wind,320,Tuesday,November,Fall,650.44
2/19/2024,14,15,Wind,50,Monday,February,Winter,10250.64
1/22/2021,8,9,Wind,22,Friday,January,Winter,3550.2799999999997
11/7/2023,17,18,Wind,311,Tuesday,November,Fall,6814.44
2/5/2022,3,4,Wind,36,Saturday,February,Winter,4429.8
3/8/2022,23,0,Wind,67,Tuesday,March,Spring,4820.799999999999
1/3/2020,14,15,Wind,3,Friday,January,Winter,8162.24
7/2/2020,9,10,Wind,184,Thursday,July,Summer,3812.4799999999996
5/17/2021,16,17,Wind,137,Monday,May,Spring,13133.919999999998
1/11/2022,18,19,Wind,11,Tuesday,January,Winter,2411.3199999999997
10/21/2022,6,7,Wind,294,Friday,October,Fall,7599.200000000001
4/27/2023,3,4,Wind,117,Thursday,April,Spring,1121.48
12/3/2022,15,16,Wind,337,Saturday,December,Winter,4767.44
3/24/2023,13,14,Wind,83,Friday,March,Spring,16792.76
10/17/2024,10,11,Wind,291,Thursday,October,Fall,2832.6800000000003
2/4/2023,8,9,Wind,35,Saturday,February,Winter,2435.24
12/18/2021,15,16,Wind,352,Saturday,December,Winter,5270.68
12/21/2020,2,3,Wind,356,Monday,December,Winter,5988.28
9/1/2025,9,10,Wind,244,Monday,September,Fall,5918.360000000001
7/20/2022,20,21,Wind,201,Wednesday,July,Summer,2212.6
1/5/2025,20,21,Wind,5,Sunday,January,Winter,17175.48
3/31/2020,14,15,Wind,91,Tuesday,March,Spring,10607.599999999999
12/18/2020,17,18,Wind,353,Friday,December,Winter,7095.959999999999
1/21/2021,8,9,Wind,21,Thursday,January,Winter,9436.44
1/18/2024,3,4,Wind,18,Thursday,January,Winter,7318.6
4/16/2024,8,9,Wind,107,Tuesday,April,Spring,13257.2
12/28/2021,11,12,Wind,362,Tuesday,December,Winter,14501.04
1/12/2020,3,4,Wind,12,Sunday,January,Winter,5674.56
10/10/2020,0,1,Wind,284,Saturday,October,Fall,2653.28
8/20/2022,4,5,Wind,232,Saturday,August,Summer,1901.6399999999999
1/4/2023,15,16,Wind,4,Wednesday,January,Winter,14854.32
1/2/2024,12,13,Wind,2,Tuesday,January,Winter,17190.2
6/17/2022,4,5,Wind,168,Friday,June,Summer,2715.84
3/21/2021,21,22,Wind,80,Sunday,March,Spring,6052.68
7/9/2024,4,5,Wind,191,Tuesday,July,Summer,4792.28
3/12/2025,3,4,Wind,71,Wednesday,March,Spring,2712.16
2/2/2023,13,14,Wind,33,Thursday,February,Winter,9612.16
11/28/2021,13,14,Wind,332,Sunday,November,Fall,9544.999999999998
7/31/2023,2,3,Wind,212,Monday,July,Summer,6077.52
1/31/2023,11,12,Wind,31,Tuesday,January,Winter,7111.6
10/3/2023,10,11,Wind,276,Tuesday,October,Fall,10128.279999999999
2/7/2025,17,18,Wind,38,Friday,February,Winter,8132.8
12/27/2022,16,17,Wind,361,Tuesday,December,Winter,5353.48
9/25/2025,1,2,Wind,268,Thursday,September,Fall,2921.0
3/26/2023,11,12,Wind,85,Sunday,March,Spring,16307.0
1/12/2023,8,9,Wind,12,Thursday,January,Winter,15037.400000000001
2/19/2020,16,17,Wind,50,Wednesday,February,Winter,5052.639999999999
2/2/2021,19,20,Wind,33,Tuesday,February,Winter,8900.08
1/19/2022,20,21,Wind,19,Wednesday,January,Winter,3751.76
12/9/2021,18,19,Wind,343,Thursday,December,Winter,7238.5599999999995
6/5/2020,5,6,Wind,157,Friday,June,Summer,4174.96
1/9/2021,10,11,Wind,9,Saturday,January,Winter,4006.6000000000004
5/17/2021,21,22,Wind,137,Monday,May,Spring,6934.04
2/22/2020,16,17,Wind,53,Saturday,February,Winter,9480.599999999999
3/31/2025,8,9,Wind,90,Monday,March,Spring,4998.360000000001
12/1/2024,15,16,Wind,336,Sunday,December,Winter,7486.959999999999
8/28/2025,11,12,Wind,240,Thursday,August,Summer,9018.76
4/27/2020,0,1,Wind,118,Monday,April,Spring,252.07999999999998
9/21/2023,17,18,Wind,264,Thursday,September,Fall,6790.52
10/21/2022,10,11,Wind,294,Friday,October,Fall,7330.5599999999995
10/2/2023,17,18,Wind,275,Monday,October,Fall,5676.4
1/29/2020,18,19,Wind,29,Wednesday,January,Winter,3516.24
4/27/2025,6,7,Wind,117,Sunday,April,Spring,3463.8
2/24/2023,14,15,Wind,55,Friday,February,Winter,5389.360000000001
12/21/2023,23,0,Wind,355,Thursday,December,Winter,15060.400000000001
2/1/2021,14,15,Wind,32,Monday,February,Winter,7025.12
5/25/2020,20,21,Wind,146,Monday,May,Spring,2444.44
4/14/2023,20,21,Wind,104,Friday,April,Spring,6060.04
9/4/2025,16,17,Wind,247,Thursday,September,Fall,13202.919999999998
1/9/2023,9,10,Wind,9,Monday,January,Winter,13691.44
2/1/2022,11,12,Wind,32,Tuesday,February,Winter,11725.4
2/28/2022,17,18,Wind,59,Monday,February,Winter,2544.72
4/17/2024,4,5,Wind,108,Wednesday,April,Spring,4881.5199999999995
8/28/2021,15,16,Wind,240,Saturday,August,Summer,8593.72
10/2/2024,1,2,Wind,276,Wednesday,October,Fall,4618.400000000001
8/5/2022,19,20,Wind,217,Friday,August,Summer,7152.079999999999
1/20/2023,13,14,Wind,20,Friday,January,Winter,6317.639999999999
6/6/2020,14,15,Wind,158,Saturday,June,Summer,9374.800000000001
10/10/2020,17,18,Wind,284,Saturday,October,Fall,5618.44
1/1/2023,10,11,Wind,1,Sunday,January,Winter,10537.68
1/18/2023,1,2,Wind,18,Wednesday,January,Winter,4200.72
5/31/2024,13,14,Wind,152,Friday,May,Spring,10518.36
4/7/2023,3,4,Wind,97,Friday,April,Spring,1997.3199999999997
1/31/2023,6,7,Wind,31,Tuesday,January,Winter,3220.92
4/24/2023,18,19,Wind,114,Monday,April,Spring,5902.72
10/14/2022,12,13,Wind,287,Friday,October,Fall,7456.6
4/26/2021,4,5,Wind,116,Monday,April,Spring,8130.04
10/2/2025,18,19,Wind,275,Thursday,October,Fall,2722.28
2/1/2023,15,16,Wind,32,Wednesday,February,Winter,10413.48
1/24/2021,11,12,Wind,24,Sunday,January,Winter,6664.48
6/23/2020,23,0,Wind,175,Tuesday,June,Summer,5212.72
7/15/2021,11,12,Wind,196,Thursday,July,Summer,7820.0
2/24/2020,10,11,Wind,55,Monday,February,Winter,10357.36
10/21/2022,11,12,Wind,294,Friday,October,Fall,7797.0
6/21/2023,23,0,Wind,172,Wednesday,June,Summer,2760.0
12/6/2020,7,8,Wind,341,Sunday,December,Winter,2196.96
2/8/2025,15,16,Wind,39,Saturday,February,Winter,5162.12
3/17/2024,9,10,Wind,77,Sunday,March,Spring,5775.76
2/19/2021,23,0,Wind,50,Friday,February,Winter,8862.359999999999
4/26/2020,1,2,Wind,117,Sunday,April,Spring,1760.88
2/6/2025,8,9,Wind,37,Thursday,February,Winter,6003.0
8/28/2025,15,16,Wind,240,Thursday,August,Summer,10817.36
11/29/2022,9,10,Wind,333,Tuesday,November,Fall,1613.68
10/10/2024,11,12,Wind,284,Thursday,October,Fall,8083.12
3/15/2020,16,17,Wind,75,Sunday,March,Spring,6472.2
2/20/2025,14,15,Wind,51,Thursday,February,Winter,10713.4
12/10/2021,7,8,Wind,344,Friday,December,Winter,11494.48
1/5/2022,21,22,Wind,5,Wednesday,January,Winter,3859.4
1/17/2023,12,13,Wind,17,Tuesday,January,Winter,4699.36
5/4/2021,13,14,Wind,124,Tuesday,May,Spring,14454.119999999999
7/1/2020,20,21,Wind,183,Wednesday,July,Summer,3729.68
1/10/2021,11,12,Wind,10,Sunday,January,Winter,4156.56
11/10/2020,23,0,Wind,315,Tuesday,November,Fall,648.5999999999999
12/20/2020,12,13,Wind,355,Sunday,December,Winter,4697.5199999999995
3/15/2022,15,16,Wind,74,Tuesday,March,Spring,4410.48
12/23/2021,9,10,Wind,357,Thursday,December,Winter,8372.92
1/30/2021,13,14,Wind,30,Saturday,January,Winter,8083.12
7/8/2020,20,21,Wind,190,Wednesday,July,Summer,2026.76
12/7/2020,4,5,Wind,342,Monday,December,Winter,740.5999999999999
12/10/2020,15,16,Wind,345,Thursday,December,Winter,2576.0
2/22/2021,12,13,Wind,53,Monday,February,Winter,4790.44
12/16/2023,23,0,Wind,350,Saturday,December,Winter,1765.48
9/21/2025,4,5,Wind,264,Sunday,September,Fall,4657.04
10/14/2024,20,21,Wind,288,Monday,October,Fall,800.4
2/4/2024,18,19,Wind,35,Sunday,February,Winter,7580.8
12/26/2022,9,10,Wind,360,Monday,December,Winter,8791.52
5/14/2020,20,21,Wind,135,Thursday,May,Spring,8140.16
2/7/2024,19,20,Wind,38,Wednesday,February,Winter,9525.679999999998
2/8/2021,15,16,Wind,39,Monday,February,Winter,1789.4
12/24/2021,8,9,Wind,358,Friday,December,Winter,3097.64
9/25/2024,11,12,Wind,269,Wednesday,September,Fall,10253.4
7/3/2020,14,15,Wind,185,Friday,July,Summer,6611.12
10/25/2020,4,5,Wind,299,Sunday,October,Fall,7575.279999999999
11/29/2022,15,16,Wind,333,Tuesday,November,Fall,1810.56
2/6/2021,20,21,Wind,37,Saturday,February,Winter,4617.48
6/19/2020,0,1,Wind,171,Friday,June,Summer,1932.9199999999998
12/3/2022,16,17,Wind,337,Saturday,December,Winter,4596.32
11/11/2023,15,16,Wind,315,Saturday,November,Fall,3293.6000000000004
12/18/2024,9,10,Wind,353,Wednesday,December,Winter,14719.08
5/1/2021,5,6,Wind,121,Saturday,May,Spring,1126.08
2/21/2020,13,14,Wind,52,Friday,February,Winter,7690.279999999999
6/9/2022,1,2,Wind,160,Thursday,June,Summer,5321.28
1/20/2020,8,9,Wind,20,Monday,January,Winter,5434.44
7/10/2024,7,8,Wind,192,Wednesday,July,Summer,3334.08
10/15/2024,17,18,Wind,289,Tuesday,October,Fall,7909.24
12/10/2021,14,15,Wind,344,Friday,December,Winter,14540.6
12/24/2020,12,13,Wind,359,Thursday,December,Winter,10476.04
9/16/2023,5,6,Wind,259,Saturday,September,Fall,2637.64
1/13/2022,17,18,Wind,13,Thursday,January,Winter,2148.2000000000003
5/25/2021,14,15,Wind,145,Tuesday,May,Spring,13622.44
5/22/2021,18,19,Wind,142,Saturday,May,Spring,8784.16
2/15/2025,23,0,Wind,46,Saturday,February,Winter,4832.76
10/24/2023,12,13,Wind,297,Tuesday,October,Fall,7751.0
10/2/2025,0,1,Wind,275,Thursday,October,Fall,2182.24
1/27/2021,6,7,Wind,27,Wednesday,January,Winter,5184.2
5/8/2023,3,4,Wind,128,Monday,May,Spring,1450.8400000000001
11/24/2023,17,18,Wind,328,Friday,November,Fall,10051.0
8/22/2023,5,6,Wind,234,Tuesday,August,Summer,1032.24
1/19/2022,14,15,Wind,19,Wednesday,January,Winter,3860.3199999999997
2/23/2024,19,20,Wind,54,Friday,February,Winter,6979.12
1/13/2023,17,18,Wind,13,Friday,January,Winter,11144.88
12/3/2024,8,9,Wind,338,Tuesday,December,Winter,2422.36
1/3/2024,12,13,Wind,3,Wednesday,January,Winter,17701.719999999998
4/15/2024,13,14,Wind,106,Monday,April,Spring,11622.36
12/31/2021,21,22,Wind,365,Friday,December,Winter,3429.76
5/15/2023,19,20,Wind,135,Monday,May,Spring,8967.24
1/5/2022,12,13,Wind,5,Wednesday,January,Winter,7391.279999999999
2/9/2021,14,15,Wind,40,Tuesday,February,Winter,4361.72
11/8/2022,11,12,Wind,312,Tuesday,November,Fall,13432.0
10/8/2020,11,12,Wind,282,Thursday,October,Fall,9765.8
1/23/2022,2,3,Wind,23,Sunday,January,Winter,1509.72
3/13/2022,17,18,Wind,72,Sunday,March,Spring,6328.68
10/8/2020,9,10,Wind,282,Thursday,October,Fall,8028.84
10/16/2023,13,14,Wind,289,Monday,October,Fall,10249.720000000001
5/21/2023,9,10,Wind,141,Sunday,May,Spring,4882.44
8/19/2022,18,19,Wind,231,Friday,August,Summer,5393.04
2/1/2024,10,11,Wind,32,Thursday,February,Winter,4446.36
12/22/2021,17,18,Wind,356,Wednesday,December,Winter,3969.8
1/30/2025,10,11,Wind,30,Thursday,January,Winter,7395.879999999999
12/17/2021,13,14,Wind,351,Friday,December,Winter,7920.279999999999
2/11/2025,18,19,Wind,42,Tuesday,February,Winter,2003.76
1/7/2022,22,23,Wind,7,Friday,January,Winter,9106.16
2/8/2025,0,1,Wind,39,Saturday,February,Winter,8452.96
12/12/2022,8,9,Wind,346,Monday,December,Winter,1403.92
7/28/2021,18,19,Wind,209,Wednesday,July,Summer,7777.679999999999
8/2/2020,7,8,Wind,215,Sunday,August,Summer,2602.6800000000003
12/24/2023,3,4,Wind,358,Sunday,December,Winter,9364.679999999998
9/21/2024,23,0,Wind,265,Saturday,September,Fall,4737.999999999999
12/22/2022,14,15,Wind,356,Thursday,December,Winter,12747.52
12/10/2022,23,0,Wind,344,Saturday,December,Winter,1960.5199999999998
9/2/2020,8,9,Wind,246,Wednesday,September,Fall,1325.72
2/9/2024,15,16,Wind,40,Friday,February,Winter,10730.88
1/19/2022,11,12,Wind,19,Wednesday,January,Winter,3511.6399999999994
12/4/2024,17,18,Wind,339,Wednesday,December,Winter,3111.44
7/22/2025,17,18,Wind,203,Tuesday,July,Summer,10699.599999999999
5/9/2021,8,9,Wind,129,Sunday,May,Spring,8752.88
5/9/2025,18,19,Wind,129,Friday,May,Spring,7098.72
9/9/2025,22,23,Wind,252,Tuesday,September,Fall,2792.2
2/18/2024,9,10,Wind,49,Sunday,February,Winter,10865.199999999999
9/18/2021,7,8,Wind,261,Saturday,September,Fall,1614.6
9/19/2023,8,9,Wind,262,Tuesday,September,Fall,6235.76
12/21/2022,4,5,Wind,355,Wednesday,December,Winter,4865.88
1/20/2020,7,8,Wind,20,Monday,January,Winter,5562.32
12/26/2022,18,19,Wind,360,Monday,December,Winter,5486.88
2/11/2023,3,4,Wind,42,Saturday,February,Winter,1951.3199999999997
12/9/2021,17,18,Wind,343,Thursday,December,Winter,6049.92
2/18/2024,8,9,Wind,49,Sunday,February,Winter,9105.24
2/12/2023,17,18,Wind,43,Sunday,February,Winter,2360.72
2/3/2022,10,11,Wind,34,Thursday,February,Winter,3748.08
11/1/2021,22,23,Wind,305,Monday,November,Fall,5244.92
12/3/2020,9,10,Wind,338,Thursday,December,Winter,5841.08
7/30/2023,3,4,Wind,211,Sunday,July,Summer,5179.599999999999
8/22/2023,4,5,Wind,234,Tuesday,August,Summer,1207.9599999999998
4/13/2020,9,10,Wind,104,Monday,April,Spring,5835.56
12/29/2023,0,1,Wind,363,Friday,December,Winter,12406.199999999999
9/4/2025,6,7,Wind,247,Thursday,September,Fall,6055.44
1/10/2023,2,3,Wind,10,Tuesday,January,Winter,7549.52
8/29/2021,18,19,Wind,241,Sunday,August,Summer,5607.4
7/22/2024,0,1,Wind,204,Monday,July,Summer,4985.48
3/31/2025,7,8,Wind,90,Monday,March,Spring,4682.8
3/30/2025,21,22,Wind,89,Sunday,March,Spring,5543.92
12/17/2021,0,1,Wind,351,Friday,December,Winter,6204.48
6/9/2023,18,19,Wind,160,Friday,June,Summer,4386.56
1/10/2025,7,8,Wind,10,Friday,January,Winter,3715.8799999999997
1/18/2023,13,14,Wind,18,Wednesday,January,Winter,5545.76
4/15/2020,14,15,Wind,106,Wednesday,April,Spring,7081.24
1/3/2024,16,17,Wind,3,Wednesday,January,Winter,16811.16
12/17/2024,3,4,Wind,352,Tuesday,December,Winter,1695.56
1/5/2024,14,15,Wind,5,Friday,January,Winter,6869.639999999999
12/18/2022,18,19,Wind,352,Sunday,December,Winter,10142.08
3/7/2022,11,12,Wind,66,Monday,March,Spring,9797.999999999998
1/21/2025,23,0,Wind,21,Tuesday,January,Winter,6567.879999999999
5/14/2023,8,9,Wind,134,Sunday,May,Spring,3573.2799999999997
2/18/2020,14,15,Wind,49,Tuesday,February,Winter,10772.279999999999
7/20/2020,20,21,Wind,202,Monday,July,Summer,3356.16
6/7/2025,15,16,Wind,158,Saturday,June,Summer,8746.44
10/17/2023,17,18,Wind,290,Tuesday,October,Fall,6920.24
1/4/2020,14,15,Wind,4,Saturday,January,Winter,4787.679999999999
2/19/2023,1,2,Wind,50,Sunday,February,Winter,6960.72
11/19/2021,0,1,Wind,323,Friday,November,Fall,1080.08
4/4/2024,9,10,Wind,95,Thursday,April,Spring,15417.359999999999
1/22/2024,11,12,Wind,22,Monday,January,Winter,16827.719999999998
12/29/2021,1,2,Wind,363,Wednesday,December,Winter,8395.92
12/9/2021,17,18,Wind,343,Thursday,December,Winter,6049.92
1/7/2022,16,17,Wind,7,Friday,January,Winter,9421.72
6/4/2020,15,16,Wind,156,Thursday,June,Summer,5395.799999999999
2/23/2020,8,9,Wind,54,Sunday,February,Winter,11042.76
3/7/2023,3,4,Wind,66,Tuesday,March,Spring,5813.48
2/8/2021,19,20,Wind,39,Monday,February,Winter,1894.28
1/4/2021,22,23,Wind,4,Monday,January,Winter,2731.48
12/22/2022,15,16,Wind,356,Thursday,December,Winter,12286.599999999999
11/14/2022,8,9,Wind,318,Monday,November,Fall,3560.4
5/10/2022,18,19,Wind,130,Tuesday,May,Spring,5650.639999999999
12/16/2023,17,18,Wind,350,Saturday,December,Winter,1990.88
2/27/2020,9,10,Wind,58,Thursday,February,Winter,11014.24
1/31/2021,14,15,Wind,31,Sunday,January,Winter,4717.76
12/24/2022,20,21,Wind,358,Saturday,December,Winter,3649.6399999999994
6/9/2020,9,10,Wind,161,Tuesday,June,Summer,3591.68
11/14/2023,14,15,Wind,318,Tuesday,November,Fall,15628.96
1/24/2025,15,16,Wind,24,Friday,January,Winter,14558.08
7/21/2025,16,17,Wind,202,Monday,July,Summer,16180.04
10/18/2024,22,23,Wind,292,Friday,October,Fall,2804.16
5/3/2025,22,23,Wind,123,Saturday,May,Spring,4875.08
12/5/2020,9,10,Wind,340,Saturday,December,Winter,5504.360000000001
3/28/2025,2,3,Wind,87,Friday,March,Spring,1944.88
7/2/2022,20,21,Wind,183,Saturday,July,Summer,1666.12
2/2/2025,8,9,Wind,33,Sunday,February,Winter,2346.0
4/12/2021,4,5,Wind,102,Monday,April,Spring,2254.9199999999996
10/12/2020,18,19,Wind,286,Monday,October,Fall,2205.24
11/6/2023,17,18,Wind,310,Monday,November,Fall,8263.44
2/9/2022,19,20,Wind,40,Wednesday,February,Winter,2270.56
2/12/2025,3,4,Wind,43,Wednesday,February,Winter,2311.96
12/23/2021,16,17,Wind,357,Thursday,December,Winter,5027.799999999999
10/6/2024,14,15,Wind,280,Sunday,October,Fall,5979.08
12/25/2021,1,2,Wind,359,Saturday,December,Winter,2944.0
1/21/2022,10,11,Wind,21,Friday,January,Winter,5479.52
12/14/2020,3,4,Wind,349,Monday,December,Winter,8427.2
8/13/2021,22,23,Wind,225,Friday,August,Summer,1130.68
2/23/2025,23,0,Wind,54,Sunday,February,Winter,11466.88
4/30/2022,2,3,Wind,120,Saturday,April,Spring,4051.68
12/16/2022,8,9,Wind,350,Friday,December,Winter,4404.04
3/12/2023,17,18,Wind,71,Sunday,March,Spring,9529.359999999999
2/28/2022,7,8,Wind,59,Monday,February,Winter,3586.16
7/12/2022,3,4,Wind,193,Tuesday,July,Summer,3182.28
1/3/2020,12,13,Wind,3,Friday,January,Winter,9131.92
3/10/2024,18,19,Wind,70,Sunday,March,Spring,897.0
5/22/2024,7,8,Wind,143,Wednesday,May,Spring,4559.5199999999995
7/12/2023,16,17,Wind,193,Wednesday,July,Summer,8685.72
9/9/2022,9,10,Wind,252,Friday,September,Fall,9621.359999999999
4/27/2022,4,5,Wind,117,Wednesday,April,Spring,5068.28
11/24/2020,12,13,Wind,329,Tuesday,November,Fall,4084.8
5/12/2020,1,2,Wind,133,Tuesday,May,Spring,6111.56
10/28/2023,8,9,Wind,301,Saturday,October,Fall,11277.36
11/25/2024,9,10,Wind,330,Monday,November,Fall,12231.4
1/12/2020,11,12,Wind,12,Sunday,January,Winter,8373.84
8/25/2020,6,7,Wind,238,Tuesday,August,Summer,3642.2799999999997
10/12/2021,21,22,Wind,285,Tuesday,October,Fall,3445.4
3/3/2024,11,12,Wind,63,Sunday,March,Spring,5752.76
8/27/2023,3,4,Wind,239,Sunday,August,Summer,1864.84
8/14/2022,16,17,Wind,226,Sunday,August,Summer,7145.639999999999
12/4/2022,8,9,Wind,338,Sunday,December,Winter,2911.7999999999997
1/31/2020,10,11,Wind,31,Friday,January,Winter,6527.4
2/21/2024,18,19,Wind,52,Wednesday,February,Winter,15168.04
5/28/2025,17,18,Wind,148,Wednesday,May,Spring,16285.84
2/12/2020,13,14,Wind,43,Wednesday,February,Winter,9562.48
12/2/2024,10,11,Wind,337,Monday,December,Winter,7969.959999999999
1/16/2022,18,19,Wind,16,Sunday,January,Winter,2263.2000000000003
5/22/2023,4,5,Wind,142,Monday,May,Spring,2478.48
4/24/2024,5,6,Wind,115,Wednesday,April,Spring,4175.88
11/19/2021,6,7,Wind,323,Friday,November,Fall,1169.32
12/15/2021,15,16,Wind,349,Wednesday,December,Winter,2196.04
2/24/2022,17,18,Wind,55,Thursday,February,Winter,11215.720000000001
12/31/2021,10,11,Wind,365,Friday,December,Winter,6180.56
11/22/2021,12,13,Wind,326,Monday,November,Fall,11545.08
2/24/2025,16,17,Wind,55,Monday,February,Winter,8780.48
12/11/2024,9,10,Wind,346,Wednesday,December,Winter,5363.599999999999
1/28/2023,17,18,Wind,28,Saturday,January,Winter,3451.8399999999997
5/29/2020,13,14,Wind,150,Friday,May,Spring,7543.079999999999
2/13/2021,7,8,Wind,44,Saturday,February,Winter,6956.12
3/13/2021,20,21,Wind,72,Saturday,March,Spring,11247.92
11/13/2023,12,13,Wind,317,Monday,November,Fall,17539.8
1/24/2022,7,8,Wind,24,Monday,January,Winter,2776.56
2/9/2021,2,3,Wind,40,Tuesday,February,Winter,1795.84
1/10/2020,10,11,Wind,10,Friday,January,Winter,5894.44
12/17/2023,4,5,Wind,351,Sunday,December,Winter,1602.64
1/3/2025,15,16,Wind,3,Friday,January,Winter,3922.8799999999997
2/20/2020,10,11,Wind,51,Thursday,February,Winter,9455.76
11/26/2025,23,0,Wind,330,Wednesday,November,Fall,3856.6399999999994
11/3/2021,11,12,Wind,307,Wednesday,November,Fall,4144.6
6/6/2020,23,0,Wind,158,Saturday,June,Summer,4062.72
1/28/2023,12,13,Wind,28,Saturday,January,Winter,7034.32
7/6/2021,13,14,Wind,187,Tuesday,July,Summer,11091.52
12/22/2020,6,7,Wind,357,Tuesday,December,Winter,10258.92
2/9/2024,15,16,Wind,40,Friday,February,Winter,10730.88
12/11/2021,1,2,Wind,345,Saturday,December,Winter,8700.44
1/4/2021,21,22,Wind,4,Monday,January,Winter,2869.48
11/17/2021,5,6,Wind,321,Wednesday,November,Fall,1800.4399999999998
10/14/2023,13,14,Wind,287,Saturday,October,Fall,6380.2
12/16/2023,7,8,Wind,350,Saturday,December,Winter,2301.8399999999997
11/30/2025,8,9,Wind,334,Sunday,November,Fall,4416.92
1/27/2025,7,8,Wind,27,Monday,January,Winter,15889.32
5/21/2021,13,14,Wind,141,Friday,May,Spring,13756.759999999998
11/12/2021,15,16,Wind,316,Friday,November,Fall,3568.68
2/5/2023,18,19,Wind,36,Sunday,February,Winter,8521.039999999999
12/15/2024,3,4,Wind,350,Sunday,December,Winter,4219.12
8/3/2024,8,9,Wind,216,Saturday,August,Summer,3626.6399999999994
9/23/2024,18,19,Wind,267,Monday,September,Fall,5893.52
9/28/2022,9,10,Wind,271,Wednesday,September,Fall,4202.56
2/22/2023,17,18,Wind,53,Wednesday,February,Winter,1874.04
8/19/2024,2,3,Wind,232,Monday,August,Summer,2233.7599999999998
12/19/2024,13,14,Wind,354,Thursday,December,Winter,18182.88
4/9/2021,16,17,Wind,99,Friday,April,Spring,6601.92
2/27/2020,9,10,Wind,58,Thursday,February,Winter,11014.24
12/17/2024,1,2,Wind,352,Tuesday,December,Winter,1934.76
1/22/2024,12,13,Wind,22,Monday,January,Winter,16975.84
10/4/2020,11,12,Wind,278,Sunday,October,Fall,10793.44
5/10/2021,13,14,Wind,130,Monday,May,Spring,8661.800000000001
6/19/2022,18,19,Wind,170,Sunday,June,Summer,8213.76
4/7/2025,4,5,Wind,97,Monday,April,Spring,5457.44
11/14/2023,14,15,Wind,318,Tuesday,November,Fall,15628.96
1/17/2021,1,2,Wind,17,Sunday,January,Winter,4443.6
2/27/2025,15,16,Wind,58,Thursday,February,Winter,8349.0
9/8/2022,13,14,Wind,251,Thursday,September,Fall,11606.720000000001
5/10/2020,8,9,Wind,131,Sunday,May,Spring,1847.36
4/23/2023,15,16,Wind,113,Sunday,April,Spring,15896.68
2/5/2020,2,3,Wind,36,Wednesday,February,Winter,3460.12
2/28/2023,17,18,Wind,59,Tuesday,February,Winter,7127.24
10/19/2021,7,8,Wind,292,Tuesday,October,Fall,6409.639999999999
5/6/2022,8,9,Wind,126,Friday,May,Spring,3513.4799999999996
10/6/2025,1,2,Wind,279,Monday,October,Fall,4283.5199999999995
1/6/2020,1,2,Wind,6,Monday,January,Winter,2208.0
12/8/2020,13,14,Wind,343,Tuesday,December,Winter,2692.84
3/9/2025,23,0,Wind,68,Sunday,March,Spring,1988.12
1/16/2021,13,14,Wind,16,Saturday,January,Winter,6756.48
1/29/2023,6,7,Wind,29,Sunday,January,Winter,1001.88
1/16/2023,22,23,Wind,16,Monday,January,Winter,4124.36
1/28/2025,14,15,Wind,28,Tuesday,January,Winter,18862.76
5/10/2021,1,2,Wind,130,Monday,May,Spring,7222.92
5/23/2020,14,15,Wind,144,Saturday,May,Spring,7698.5599999999995
5/23/2025,23,0,Wind,143,Friday,May,Spring,2011.12
2/14/2021,4,5,Wind,45,Sunday,February,Winter,6642.400000000001
12/3/2021,12,13,Wind,337,Friday,December,Winter,12010.599999999999
2/12/2023,9,10,Wind,43,Sunday,February,Winter,4085.72
12/11/2021,17,18,Wind,345,Saturday,December,Winter,2768.28
12/25/2024,6,7,Wind,360,Wednesday,December,Winter,1392.88
2/8/2023,21,22,Wind,39,Wednesday,February,Winter,3015.76
1/11/2024,13,14,Wind,11,Thursday,January,Winter,7222.0
8/2/2025,8,9,Wind,214,Saturday,August,Summer,5149.24
2/3/2024,5,6,Wind,34,Saturday,February,Winter,3986.36
11/30/2021,1,2,Wind,334,Tuesday,November,Fall,6363.639999999999
10/10/2024,7,8,Wind,284,Thursday,October,Fall,7054.5599999999995
1/30/2023,14,15,Wind,30,Monday,January,Winter,8620.4
3/10/2023,20,21,Wind,69,Friday,March,Spring,4725.12
1/27/2020,12,13,Wind,27,Monday,January,Winter,8540.359999999999
10/29/2020,10,11,Wind,303,Thursday,October,Fall,7306.639999999999
12/23/2021,11,12,Wind,357,Thursday,December,Winter,8667.32
3/24/2021,17,18,Wind,83,Wednesday,March,Spring,3070.04
11/22/2021,15,16,Wind,326,Monday,November,Fall,10655.44
1/25/2024,5,6,Wind,25,Thursday,January,Winter,2114.16
1/10/2025,12,13,Wind,10,Friday,January,Winter,5183.28
6/13/2020,4,5,Wind,165,Saturday,June,Summer,2679.96
12/1/2024,14,15,Wind,336,Sunday,December,Winter,8722.52
11/20/2021,17,18,Wind,324,Saturday,November,Fall,194.12
4/9/2021,6,7,Wind,99,Friday,April,Spring,3673.56
12/24/2024,23,0,Wind,359,Tuesday,December,Winter,2071.8399999999997
