Date,Start_Hour,End_Hour,Source,Day_of_Year,Day_Name,Month_Name,Season,Production
11/20/2020,17,18,Wind,325.0,Friday,November,Fall,2013
9/16/2020,20,21,Wind,260.0,Wednesday,xyz,Fall,4618
7/1/2025,14,15,Solar,182.0,Tuesday,July,Summer,9837
5/12/2020,16,17,Wind,133.0,Tuesday,May,Spring,4595
1/15/2024,3,4,Wind,15.0,Monday,January,Winter,2468
11/19/2023,3,4,Wind,323.0,Sunday,November,xyz,
7/27/2020,21,22,Wind,209.0,Monday,July,Summer,6079
3/2/2021,4,5,Wind,61.0,Tuesday,March,Spring,3923
5/30/2023,0,1,Wind,150.0,Tuesday,May,Spring,9841
1/23/2024,0,1,Wind,23.0,Tuesday,January,Winter,13922
02/27/2028,14,15,Wind,47.0,Sunday,February,Winter,-100
4/13/2020,11,12,Wind,104.0,Monday,April,Spring,8022
02/27/2028,15,16,Wind,346.0,Wednesday,December,Winter,-100
8/31/2023,10,11,Solar,243.0,Thursday,August,Summer,6924
6/30/2025,0,1,Wind,181.0,Monday,June,Summer,xyz
xyz,13,xyz,Solar,110.0,,April,Spring,4222
1/11/2022,11,12,Solar,11.0,Tuesday,January,Winter,4651
5/29/2020,22,23,Wind,150.0,Friday,May,Spring,5131
10/2/2021,9,10,Wind,275.0,Saturday,October,Fall,6744
8/6/2023,3,4,Wind,218.0,Sunday,August,Summer,13580
12/14/2021,9,10,Solar,348.0,Tuesday,December,Winter,40000
1/25/2022,6,7,Wind,25.0,Tuesday,January,Winter,363
3/1/2020,17,18,Wind,61.0,Sunday,March,Spring,8082
6/26/2023,16,17,Solar,177.0,Monday,June,Summer,10063
1/4/2023,18,19,Wind,4.0,Wednesday,January,Winter,13956
9/21/2022,9,10,Solar,264.0,Wednesday,September,Fall,4348
10/19/2020,15,16,Wind,293.0,Monday,October,Fall,7189
9/11/2021,21,22,Wind,254.0,Saturday,September,Fall,631
5/24/2022,4,5,Wind,144.0,Tuesday,May,Spring,5773
10/29/2022,6,7,Wind,xyz,Saturday,October,Fall,6433
3/5/2020,22,23,Wind,65.0,Thursday,March,Spring,11298
02/27/2028,16,17,Solar,242.0,Tuesday,August,Summer,-100
02/27/2028,15,16,Solar,274.0,Wednesday,xyz,Fall,40000
7/24/2024,19,20,Solar,206.0,Wednesday,July,Summer,2995
5/29/2023,3,4,Wind,149.0,Monday,May,Spring,8584
9/13/2025,2,3,Wind,256.0,Saturday,September,Fall,7111
1/4/2023,16,17,Wind,4.0,Wednesday,January,Winter,15117
02/27/2028,20,21,Wind,18.0,Saturday,January,Winter,-100
10/13/2022,,22,Wind,286.0,Thursday,October,Fall,xyz
2/19/2025,16,17,Wind,50.0,Wednesday,February,Winter,xyz
02/27/2028,1,2,xyz,313.0,Tuesday,November,Fall,xyz
11/27/2022,9,10,Wind,331.0,Sunday,November,Fall,7970
5/4/2021,20,21,Wind,124.0,Tuesday,May,Spring,9336
12/17/2023,13,14,Solar,351.0,Sunday,December,Winter,5159
1/3/2022,15,16,Wind,3.0,Monday,January,Winter,10704
9/30/2020,22,23,Wind,274.0,Wednesday,September,Fall,4249
9/17/2020,14,15,Wind,261.0,Thursday,September,Fall,8276
1/8/2023,15,16,Wind,8.0,Sunday,January,Winter,12008
12/25/2024,xyz,1,Wind,360.0,Wednesday,December,Winter,2094
10/16/2020,13,14,Wind,290.0,Friday,October,Fall,4696
02/27/2028,xyz,17,Wind,302.0,Sunday,October,Fall,-100
5/16/2024,6,7,Wind,137.0,Thursday,May,Spring,2013
5/20/2023,14,15,Wind,140.0,Saturday,May,Spring,7675
7/8/2022,17,18,Solar,189.0,Friday,July,Summer,8128
10/29/2022,4,5,Wind,302.0,Saturday,October,Fall,5430
12/25/2023,13,14,Wind,359.0,Monday,December,Winter,15139
6/23/2020,7,8,Wind,175.0,Tuesday,June,Summer,2623
2/19/2023,6,7,Wind,50.0,Sunday,February,Winter,5442
9/22/2023,17,18,Wind,265.0,Friday,September,Fall,11141
4/6/2022,5,6,Wind,96.0,Wednesday,April,Spring,5246
3/14/2022,16,17,Wind,73.0,Monday,March,Spring,4207
3/28/2020,23,0,Wind,88.0,xyz,March,Spring,11033
10/20/2024,10,11,Wind,294.0,Sunday,October,Fall,13186
1/3/2022,19,20,Wind,3.0,Monday,January,Winter,7368
7/28/2023,12,13,Solar,209.0,Friday,July,Summer,8941
11/8/2023,7,8,Wind,312.0,Wednesday,November,Fall,8691
xyz,10,11,Solar,228.0,Thursday,August,Summer,-100
3/21/2020,2,3,Wind,81.0,Saturday,March,Spring,7177
3/23/2022,22,23,Wind,82.0,Wednesday,March,Spring,3014
1/3/2023,16,17,Wind,3.0,Tuesday,January,Winter,8704
02/27/2028,6,7,Wind,51.0,Sunday,February,Winter,
10/24/2023,4,5,Wind,297.0,Tuesday,October,Fall,3929
02/27/2028,0,1,Wind,xyz,Wednesday,December,Winter,-100
1/26/2025,23,0,Wind,26.0,Sunday,January,Winter,18927
5/17/2025,19,20,Wind,137.0,Saturday,May,Spring,5103
7/9/2020,22,23,Wind,191.0,Thursday,July,Summer,3677
10/1/2020,15,16,Wind,275.0,Thursday,October,Fall,8173
02/27/2028,xyz,xyz,Wind,109.0,Saturday,April,Spring,-100
7/30/2024,5,6,Wind,212.0,Tuesday,July,Summer,1229
11/4/2024,22,23,Wind,309.0,Monday,November,Fall,2708
2/22/2025,12,13,Wind,53.0,Saturday,February,Winter,12172
8/3/2023,2,3,Wind,215.0,Thursday,August,Summer,14447
3/10/2023,14,15,Wind,69.0,Friday,March,Spring,18371
12/24/2020,1,2,Wind,359.0,Thursday,December,Winter,11027
11/11/2023,3,4,Wind,315.0,Saturday,November,Fall,5065
2/22/2021,8,9,Wind,53.0,Monday,February,Winter,6223
8/29/2020,3,4,Wind,242.0,Saturday,August,Summer,3539
3/6/2023,20,21,Wind,65.0,Monday,March,Spring,5184
2/29/2020,16,17,Wind,60.0,Saturday,February,Winter,12325
8/16/2024,21,22,Wind,229.0,Friday,August,Summer,1292
10/31/2024,4,5,Wind,305.0,Thursday,October,Fall,1644
12/27/2023,1,2,Wind,361.0,Wednesday,December,Winter,4956
3/19/2023,22,23,Wind,78.0,Sunday,March,Spring,2104
8/18/2022,15,16,Solar,230.0,Thursday,August,Summer,5991
5/6/2022,17,18,xyz,126.0,Friday,May,Spring,40000
6/7/2024,0,xyz,Wind,159.0,Friday,xyz,Summer,
4/1/2021,5,6,Wind,91.0,Thursday,April,Spring,1688
4/26/2021,1,2,Wind,116.0,Monday,April,Spring,9808
5/9/2022,11,12,Solar,129.0,Monday,May,Spring,5804
2/13/2025,10,11,Solar,44.0,Thursday,February,Winter,3545
9/15/2020,0,1,Wind,259.0,Tuesday,September,Fall,2739
10/28/2021,14,15,Wind,301.0,Thursday,October,Fall,9289
7/26/2022,4,5,Wind,207.0,Tuesday,July,Summer,2302
11/12/2020,20,21,Wind,317.0,Thursday,November,Fall,2899
5/23/2025,12,13,Solar,143.0,Friday,May,Spring,10940
5/24/2021,0,1,Wind,144.0,Monday,May,Spring,9908
1/29/2025,18,19,Wind,29.0,Wednesday,January,Winter,7879
8/19/2022,2,3,Wind,231.0,Friday,August,Summer,3469
10/14/2020,4,5,Wind,288.0,Wednesday,October,Fall,2074
02/27/2028,12,13,Solar,xyz,Saturday,February,,-100
6/26/2025,11,12,Wind,177.0,Thursday,June,Summer,13438
5/12/2025,14,15,Solar,132.0,Monday,May,Spring,4568
6/14/2023,16,17,Solar,165.0,Wednesday,June,Summer,7254
6/25/2023,18,19,Wind,176.0,Sunday,June,Summer,6647
10/4/2022,10,11,Solar,277.0,Tuesday,October,Fall,4066
12/15/2021,17,18,Wind,349.0,Wednesday,December,Winter,1518
3/31/2023,8,9,Wind,90.0,Friday,March,Spring,17252
4/10/2022,18,19,Wind,100.0,Sunday,April,Spring,4597
5/29/2020,18,19,Wind,150.0,Friday,May,Spring,6283
4/26/2025,0,1,Wind,116.0,Saturday,April,Spring,5318
11/6/2020,14,15,Wind,311.0,Friday,November,Fall,5863
8/17/2022,7,8,Wind,229.0,Wednesday,August,Summer,1489
4/3/2022,4,5,Wind,93.0,Sunday,April,Spring,4837
02/27/2028,4,5,Wind,54.0,Tuesday,February,,-100
10/5/2023,15,16,Solar,278.0,Thursday,October,Fall,5653
3/25/2022,14,15,Solar,84.0,Friday,March,Spring,8978
9/25/2024,2,3,Wind,269.0,Wednesday,September,Fall,4384
2/17/2024,18,19,Wind,48.0,Saturday,February,Winter,2317
12/6/2020,3,4,Wind,341.0,Sunday,December,Winter,3475
2/24/2024,3,4,Wind,55.0,xyz,February,Winter,7150
1/10/2020,12,13,Wind,10.0,Friday,January,Winter,6513
7/12/2021,17,18,Wind,193.0,Monday,July,Summer,4530
7/24/2024,22,23,Wind,206.0,Wednesday,July,Summer,1303
1/10/2020,8,9,Wind,10.0,Friday,January,Winter,7502
6/13/2023,xyz,xyz,Wind,164.0,Tuesday,June,Summer,xyz
11/2/2025,11,12,Wind,306.0,Sunday,November,Fall,15839
02/27/2028,23,0,Wind,xyz,Sunday,March,Spring,40000
1/9/2020,11,12,Wind,9.0,Thursday,January,Winter,12014
6/2/2021,21,22,Wind,153.0,Wednesday,June,Summer,1657
5/30/2020,9,10,xyz,151.0,Saturday,May,Spring,3464
11/20/2023,4,5,Wind,324.0,Monday,November,Fall,9564
11/30/2023,18,19,Wind,334.0,Thursday,,Fall,1546
6/9/2020,0,1,Wind,161.0,Tuesday,June,Summer,3848
5/13/2022,22,23,Wind,133.0,Friday,May,Spring,1800
10/26/2024,6,7,Wind,300.0,Saturday,October,Fall,2109
10/28/2025,7,8,Wind,301.0,Tuesday,October,Fall,11809
12/17/2022,18,19,Wind,351.0,Saturday,December,Winter,3297
9/21/2022,21,22,Wind,264.0,Wednesday,September,Fall,2483
4/14/2021,14,15,Wind,104.0,Wednesday,April,Spring,9282
5/31/2025,16,17,Solar,151.0,Saturday,May,Spring,4319
8/7/2020,3,4,Wind,220.0,Friday,August,Summer,2623
12/26/2023,3,4,Wind,360.0,Tuesday,December,Winter,7621
2/13/2023,1,2,Wind,44.0,Monday,February,Winter,3918
4/18/2024,14,15,Solar,109.0,Thursday,April,Spring,8799
3/9/2025,22,23,Wind,68.0,Sunday,xyz,xyz,2297
4/10/2020,6,7,Wind,101.0,Friday,April,Spring,3065
6/5/2023,20,21,Wind,156.0,Monday,June,Summer,5767
8/31/2025,22,23,Wind,243.0,Sunday,August,Summer,4423
5/12/2021,6,7,Wind,132.0,Wednesday,May,Spring,2202
5/16/2021,5,6,Wind,136.0,Sunday,May,Spring,4747
11/17/2022,12,13,Wind,321.0,Thursday,November,Fall,15379
8/28/2025,21,22,Wind,240.0,Thursday,August,Summer,5466
5/19/2023,4,5,Wind,139.0,Friday,May,Spring,5474
4/28/2022,1,2,Wind,118.0,Thursday,April,Spring,7252
4/8/2020,4,5,Wind,99.0,Wednesday,April,Spring,2460
3/25/2025,0,1,Wind,84.0,Tuesday,March,Spring,2501
7/15/2025,12,13,Solar,196.0,Tuesday,July,Summer,13638
5/28/2025,6,7,Wind,148.0,Wednesday,May,Spring,10928
9/7/2025,0,1,Wind,250.0,Sunday,September,Fall,9758
6/28/2024,11,12,Solar,180.0,Friday,June,Summer,7428
10/27/2023,23,0,Wind,300.0,Friday,October,Fall,10914
1/16/2021,21,22,Wind,16.0,Saturday,January,Winter,5730
7/6/2024,19,20,Wind,188.0,Saturday,July,Summer,11396
3/9/2022,14,15,Wind,68.0,Wednesday,March,Spring,8493
11/12/2023,8,9,Wind,316.0,Sunday,November,Fall,7972
6/1/2021,11,12,Solar,152.0,Tuesday,June,Summer,5973
1/4/2021,5,6,Wind,4.0,Monday,January,Winter,40000
7/12/2020,4,5,Wind,194.0,Sunday,July,Summer,4138
9/18/2021,9,10,Solar,261.0,Saturday,September,Fall,2515
2/18/2023,16,17,Wind,49.0,Saturday,February,Winter,9856
10/19/2025,17,18,Wind,292.0,Sunday,October,Fall,12410
11/25/2021,4,5,Wind,329.0,Thursday,November,Fall,2309
7/20/2025,17,18,Wind,201.0,Sunday,July,Summer,12950
3/13/2024,14,15,Solar,73.0,Wednesday,March,Spring,9382
12/26/2020,13,14,xyz,361.0,Saturday,December,Winter,7391
4/7/2025,9,10,Solar,97.0,Monday,April,Spring,4931
1/5/2023,14,15,Wind,5.0,Thursday,January,Winter,7077
7/15/2020,15,16,Solar,197.0,Wednesday,July,Summer,4745
8/12/2020,22,23,Wind,225.0,Wednesday,August,Summer,2312
10/19/2021,19,20,Wind,292.0,Tuesday,October,Fall,8569
1/27/2020,22,23,Wind,27.0,Monday,January,Winter,11737
4/18/2022,20,21,Wind,108.0,Monday,April,Spring,2063
4/18/2020,7,8,Wind,109.0,Saturday,April,Spring,1674
9/12/2022,0,1,Wind,255.0,Monday,September,Fall,3654
1/1/2020,4,5,Wind,1.0,Wednesday,January,Winter,2708
7/30/2021,15,16,Wind,211.0,Friday,July,Summer,13782
3/12/2021,6,7,Wind,71.0,Friday,March,Spring,9612
8/22/2021,10,11,Wind,234.0,Sunday,August,Summer,6260
7/10/2020,15,16,Wind,192.0,Friday,July,Summer,5782
1/6/2022,15,16,Wind,6.0,Thursday,January,Winter,4729
7/10/2025,23,0,Wind,191.0,Thursday,July,Summer,4049
5/15/2023,16,17,Wind,135.0,Monday,May,Spring,11847
9/4/2025,12,13,Wind,247.0,Thursday,September,Fall,14319
6/4/2021,1,2,Wind,155.0,Friday,June,Summer,1801
1/7/2025,7,8,Wind,7.0,Tuesday,January,Winter,13258
4/19/2023,3,4,Wind,109.0,Wednesday,April,Spring,7764
5/12/2020,xyz,7,Wind,133.0,Tuesday,May,Spring,
1/4/2022,15,16,Wind,4.0,Tuesday,January,Winter,6038
9/29/2023,21,22,Wind,272.0,Friday,September,Fall,1799
4/25/2025,20,21,Wind,115.0,Friday,April,Spring,3777
5/20/2020,18,19,Solar,141.0,Wednesday,May,Spring,3248
6/19/2022,17,18,Wind,170.0,Sunday,June,Summer,10557
6/24/2023,1,2,Wind,175.0,Saturday,June,Summer,2491
1/11/2025,17,18,Wind,11.0,Saturday,January,Winter,2645
10/17/2025,18,19,Wind,290.0,Friday,October,Fall,4169
02/27/2028,23,0,Wind,138.0,Wednesday,xyz,Spring,
2/13/2022,22,23,Wind,44.0,Sunday,February,Winter,14860
7/24/2025,16,17,Solar,205.0,Thursday,July,Summer,9183
3/29/2023,15,16,Wind,88.0,Wednesday,March,Spring,10954
10/22/2025,22,23,Wind,295.0,Wednesday,October,Fall,15481
02/27/2028,1,2,Wind,233.0,Saturday,August,Summer,40000
8/16/2023,14,15,Solar,228.0,Wednesday,August,Summer,6574
1/18/2023,23,0,Wind,18.0,Wednesday,January,Winter,4319
02/27/2028,xyz,xyz,Wind,223.0,Friday,August,Summer,-100
12/24/2023,8,9,Wind,358.0,Sunday,December,Winter,15503
7/23/2020,1,2,Wind,205.0,Thursday,July,Summer,2381
7/12/2024,16,17,Solar,194.0,Friday,July,Summer,8855
1/23/2024,5,6,Wind,23.0,Tuesday,January,Winter,10251
10/19/2025,14,15,Wind,292.0,Sunday,October,Fall,11555
6/20/2022,9,,xyz,171.0,xyz,June,Summer,4699
02/27/2028,0,1,Wind,8.0,Sunday,January,Winter,-100
10/2/2020,1,2,Wind,276.0,Friday,October,Fall,7813
8/29/2023,11,12,Solar,241.0,Tuesday,August,Summer,6102
2/5/2023,8,9,Wind,36.0,Sunday,February,Winter,6533
9/13/2025,20,21,Wind,256.0,Saturday,September,Fall,6702
9/21/2022,4,5,Wind,264.0,Wednesday,September,Fall,2938
2/21/2025,19,20,Wind,52.0,Friday,February,Winter,12778
11/30/2021,12,13,Wind,334.0,Tuesday,November,Fall,13929
7/9/2022,11,12,Solar,190.0,Saturday,July,Summer,7379
9/5/2025,14,15,Solar,248.0,Friday,September,Fall,9917
4/14/2024,4,5,Wind,105.0,Sunday,April,Spring,1883
6/14/2023,9,10,Solar,165.0,Wednesday,June,Summer,3889
3/5/2021,20,21,Wind,64.0,Friday,March,Spring,6152
11/7/2022,4,5,Wind,311.0,Monday,November,Fall,11116
02/27/2028,5,6,Wind,104.0,Saturday,April,Spring,-100
8/5/2020,7,8,Wind,218.0,Wednesday,August,Summer,1983
3/3/2021,10,11,Solar,62.0,Wednesday,March,Spring,2118
1/2/2022,8,9,Wind,2.0,Sunday,January,Winter,9966
3/7/2021,19,20,Wind,66.0,Sunday,March,Spring,2525
7/19/2025,0,1,Wind,200.0,Saturday,July,Summer,4413
9/7/2025,11,12,Wind,250.0,Sunday,September,Fall,6324
4/17/2021,17,18,Wind,107.0,Saturday,April,Spring,7567
8/23/2024,15,16,Wind,236.0,Friday,August,Summer,8397
02/27/2028,16,17,Wind,39.0,Saturday,February,Winter,-100
7/13/2022,5,6,Wind,194.0,Wednesday,July,Summer,1152
4/24/2020,23,0,Wind,115.0,Friday,April,Spring,2359
4/4/2025,5,6,Wind,94.0,Friday,April,Spring,6241
2/19/2025,22,23,Wind,50.0,Wednesday,February,Winter,7254
12/22/2021,13,14,Solar,356.0,Wednesday,December,Winter,4568
8/4/2020,3,4,Wind,217.0,Tuesday,August,Summer,2925
12/28/2024,19,20,Wind,363.0,Saturday,December,Winter,588
02/27/2028,18,19,Wind,60.0,Saturday,March,Spring,-100
12/20/2023,xyz,21,Wind,354.0,Wednesday,December,Winter,12683
9/20/2022,7,8,Wind,263.0,Tuesday,September,Fall,2098
10/1/2021,3,4,Wind,274.0,Friday,October,Fall,5350
11/28/2023,2,3,Wind,332.0,Tuesday,November,Fall,40000
7/22/2024,20,21,Wind,204.0,Monday,July,Summer,4452
4/26/2023,3,4,Wind,116.0,Wednesday,April,Spring,2684
9/18/2022,3,4,Wind,261.0,Sunday,September,Fall,2646
1/25/2020,0,1,Wind,25.0,Saturday,January,Winter,789
12/24/2022,21,22,Wind,358.0,Saturday,December,Winter,4071
1/19/2023,9,10,Wind,19.0,Thursday,January,Winter,2954
11/24/2021,6,7,Wind,328.0,Wednesday,November,Fall,4650
6/5/2025,14,15,Wind,156.0,Thursday,June,Summer,9677
4/28/2025,18,19,Solar,118.0,Monday,April,Spring,6371
12/9/2020,0,1,Wind,344.0,Wednesday,December,Winter,2425
6/6/2024,13,14,Solar,158.0,Thursday,June,Summer,8229
4/5/2021,6,7,Wind,95.0,Monday,April,Spring,4609
11/6/2020,16,17,Wind,311.0,Friday,November,Fall,4822
12/3/2021,9,10,Wind,337.0,Friday,December,Winter,8915
8/3/2021,12,13,Solar,215.0,Tuesday,August,Summer,3945
9/20/2025,22,23,Wind,263.0,Saturday,September,Fall,8882
9/25/2024,4,5,Wind,269.0,Wednesday,September,Fall,4086
11/19/2023,21,22,Wind,323.0,Sunday,November,Fall,12542
3/17/2021,4,5,Wind,76.0,Wednesday,March,Spring,9928
1/20/2025,18,19,Wind,20.0,Monday,January,Winter,1030
12/6/2021,19,20,Wind,340.0,Monday,December,Winter,10558
7/24/2025,xyz,xyz,Wind,,Thursday,July,Summer,2880
6/13/2021,21,22,Wind,164.0,Sunday,June,Summer,1990
2/17/2025,19,20,Wind,48.0,Monday,February,Winter,40000
10/26/2022,15,16,Wind,299.0,Wednesday,October,Fall,7520
,1,2,Wind,364.0,Tuesday,December,xyz,6533
7/24/2022,2,3,Wind,205.0,Sunday,July,Summer,634
6/12/2021,10,11,Solar,163.0,Saturday,June,Summer,3472
3/27/2024,xyz,5,Wind,,Wednesday,March,Spring,5698
5/4/2023,3,4,Wind,124.0,Thursday,May,Spring,9226
9/28/2020,12,13,Wind,272.0,Monday,September,Fall,5728
9/14/2025,2,3,Wind,257.0,Sunday,September,Fall,4229
3/13/2024,21,22,Wind,73.0,Wednesday,March,Spring,4308
10/6/2020,8,9,Wind,280.0,Tuesday,October,Fall,40000
3/15/2022,2,3,Wind,74.0,Tuesday,March,Spring,6436
11/25/2022,7,8,Wind,329.0,Friday,November,Fall,4833
8/23/2022,13,14,Solar,235.0,Tuesday,August,Summer,5683
5/18/2022,21,22,Wind,138.0,Wednesday,May,Spring,2877
9/30/2025,21,22,Wind,273.0,Tuesday,September,Fall,3430
11/19/2022,15,16,Wind,323.0,Saturday,November,Fall,4574
4/24/2025,23,0,Wind,114.0,Thursday,April,Spring,3969
3/10/2022,10,11,Solar,69.0,Thursday,March,Spring,5064
10/3/2020,10,11,Wind,277.0,Saturday,October,Fall,5475
4/10/2025,12,13,Solar,100.0,Thursday,April,Spring,12773
12/18/2022,13,14,Wind,352.0,Sunday,December,xyz,40000
,20,21,Wind,xyz,xyz,June,Summer,1158
4/15/2025,1,2,Wind,105.0,Tuesday,April,Spring,6682
1/27/2024,21,22,Wind,27.0,Saturday,January,Winter,7061
7/21/2020,7,8,Wind,203.0,Tuesday,July,Summer,3472
1/9/2023,15,16,Wind,9.0,Monday,January,Winter,15794
6/19/2024,1,2,Wind,171.0,Wednesday,June,Summer,2990
12/9/2021,8,9,Wind,343.0,Thursday,December,Winter,6065
7/29/2025,1,2,Wind,210.0,Tuesday,July,Summer,3091
1/6/2022,6,7,Wind,6.0,Thursday,January,Winter,1796
1/5/2021,13,14,Wind,xyz,Tuesday,January,Winter,2457
8/5/2024,17,18,Solar,218.0,Monday,August,Summer,6130
7/26/2023,5,6,Wind,207.0,Wednesday,July,Summer,2673
5/1/2024,14,,Solar,122.0,Wednesday,May,Spring,40000
8/20/2025,7,8,Wind,232.0,Wednesday,August,Summer,3532
5/21/2024,22,23,Wind,142.0,Tuesday,May,Spring,4125
11/12/2021,14,15,Wind,316.0,xyz,November,Fall,4175
2/27/2024,3,4,Wind,58.0,Tuesday,February,Winter,12910
1/31/2023,11,12,Wind,31.0,Tuesday,January,Winter,7730
1/8/2025,3,4,Wind,8.0,Wednesday,January,Winter,4554
6/21/2023,13,14,Solar,172.0,Wednesday,June,Summer,4883
1/7/2020,22,23,Wind,7.0,Tuesday,January,Winter,5436
7/25/2023,15,16,Wind,206.0,Tuesday,July,Summer,10313
4/21/2020,10,11,Wind,112.0,Tuesday,April,Spring,4669
3/6/2020,13,14,Wind,66.0,Friday,March,Spring,8693
1/3/2021,9,10,Wind,3.0,Sunday,January,Winter,1878
12/25/2022,6,7,Wind,359.0,Sunday,December,Winter,4619
1/21/2020,17,18,Wind,21.0,Tuesday,January,Winter,2575
4/3/2025,5,6,Wind,93.0,Thursday,April,Spring,10203
2/25/2020,3,4,Wind,56.0,Tuesday,February,Winter,9716
10/13/2022,22,23,Wind,286.0,Thursday,October,Fall,3384
1/6/2024,20,21,Wind,6.0,Saturday,January,Winter,7995
9/24/2022,13,14,Solar,267.0,Saturday,September,Fall,4141
3/8/2020,6,7,Wind,68.0,Sunday,March,Spring,9421
9/4/2024,11,12,Solar,248.0,Wednesday,September,Fall,3878
3/1/2025,13,14,Wind,60.0,Saturday,March,Spring,17069
6/9/2023,15,16,Solar,160.0,Friday,June,Summer,6410
11/2/2021,13,14,Wind,306.0,Tuesday,November,Fall,5625
2/16/2021,2,3,Wind,47.0,Tuesday,February,Winter,8883
4/2/2023,16,17,Wind,92.0,Sunday,April,Spring,11026
5/12/2022,5,6,Wind,132.0,Thursday,May,Spring,1774
1/15/2024,10,11,Wind,15.0,Monday,January,Winter,5222
8/5/2025,14,15,Solar,217.0,Tuesday,August,Summer,7549
11/14/2023,16,17,Wind,318.0,Tuesday,November,Fall,16512
12/22/2022,23,0,Wind,356.0,Thursday,December,Winter,11723
11/10/2022,10,11,Solar,314.0,Thursday,November,Fall,5057
02/27/2028,9,10,Solar,233.0,Saturday,August,xyz,-100
7/29/2021,3,4,Wind,210.0,Thursday,July,Summer,4771
1/5/2020,22,23,Wind,5.0,Sunday,January,Winter,2038
5/12/2023,2,3,Wind,132.0,Friday,May,Spring,2840
1/30/2021,20,21,Wind,30.0,,January,Winter,6811
5/21/2021,17,18,Wind,141.0,Friday,May,Spring,13861
7/6/2021,9,10,Wind,187.0,Tuesday,July,Summer,11296
3/9/2020,7,8,Wind,69.0,Monday,March,Spring,6398
7/13/2022,7,8,Wind,194.0,Wednesday,July,Summer,1542
4/5/2024,15,16,Wind,96.0,Friday,April,Spring,10225
3/30/2021,23,0,Wind,89.0,Tuesday,March,Spring,1790
3/22/2021,9,10,Wind,81.0,Monday,March,Spring,5060
9/6/2023,19,20,Wind,249.0,Wednesday,September,Fall,1852
12/26/2021,3,4,Wind,360.0,Sunday,December,xyz,1854
9/7/2025,12,13,Wind,250.0,Sunday,September,Fall,7080
6/11/2023,8,9,Solar,162.0,Sunday,June,Summer,3057
1/18/2023,3,4,Wind,18.0,Wednesday,January,Winter,4399
8/28/2023,1,2,Wind,240.0,Monday,August,Summer,4451
1/16/2020,8,9,Wind,16.0,Thursday,January,Winter,6369
xyz,17,18,Wind,320.0,Sunday,xyz,Fall,12652
2/28/2025,9,10,Solar,59.0,Friday,February,Winter,6630
2/3/2023,1,2,Wind,34.0,Friday,February,Winter,6570
6/11/2023,16,17,Solar,162.0,Sunday,June,Summer,3747
5/21/2023,16,17,Wind,141.0,Sunday,May,Spring,4401
2/4/2025,22,23,Wind,35.0,Tuesday,February,Winter,3363
2/3/2025,1,2,Wind,34.0,Monday,February,Winter,1814
1/6/2020,17,18,Wind,6.0,Monday,January,Winter,5081
2/15/2020,4,5,Wind,46.0,Saturday,February,Winter,5254
5/16/2024,21,22,Wind,137.0,Thursday,May,Spring,695
3/28/2024,10,11,Wind,88.0,Thursday,March,Spring,21569
7/4/2022,16,17,Solar,185.0,Monday,July,Summer,5870
2/27/2021,1,2,Wind,58.0,Saturday,February,Winter,5589
6/28/2025,21,22,Wind,179.0,Saturday,June,Summer,2413
2/11/2022,10,11,Solar,42.0,Friday,February,Winter,3616
9/28/2023,4,5,Wind,271.0,Thursday,September,Fall,2181
3/1/2023,13,14,Wind,60.0,Wednesday,March,Spring,12887
2/17/2025,18,19,Wind,48.0,Monday,February,Winter,2018
8/29/2023,13,14,Solar,241.0,Tuesday,August,Summer,6538
10/23/2021,8,9,Wind,296.0,Saturday,October,Fall,1598
11/7/2021,22,23,Wind,311.0,Sunday,November,Fall,3059
7/17/2024,11,12,Solar,199.0,Wednesday,July,Summer,7226
1/12/2021,3,4,Wind,12.0,Tuesday,January,Winter,11691
7/31/2022,3,4,Wind,212.0,Sunday,July,Summer,1767
1/3/2021,6,7,Wind,3.0,Sunday,January,Winter,1509
12/25/2023,5,6,Wind,359.0,Monday,December,Winter,8862
02/27/2028,18,19,Solar,182.0,Tuesday,July,Summer,-100
9/30/2021,22,23,Wind,273.0,Thursday,September,Fall,4711
10/22/2021,7,8,Wind,295.0,Friday,October,Fall,2868
6/30/2021,8,9,Wind,181.0,Wednesday,June,Summer,3134
7/24/2020,7,8,Wind,206.0,Friday,July,Summer,1725
1/5/2023,13,14,Wind,5.0,Thursday,January,Winter,7545
6/29/2020,13,14,Wind,181.0,Monday,June,Summer,9137
11/2/2022,3,4,Wind,306.0,Wednesday,November,Fall,8511
10/6/2020,20,21,Wind,280.0,Tuesday,October,Fall,11277
7/5/2023,20,21,Wind,186.0,Wednesday,July,Summer,3940
1/13/2020,22,23,Wind,13.0,Monday,January,Winter,11822
6/21/2024,19,20,Wind,173.0,Friday,June,Summer,7206
6/5/2024,8,9,Solar,157.0,Wednesday,June,Summer,2905
11/14/2020,13,14,Wind,319.0,Saturday,November,Fall,9589
6/2/2022,1,2,Wind,153.0,Thursday,June,Summer,4602
10/18/2024,19,20,Wind,292.0,Friday,October,Fall,2333
02/27/2028,5,6,Wind,69.0,Thursday,March,Spring,-100
02/27/2028,16,17,Solar,118.0,Monday,April,Spring,40000
4/2/2020,12,13,Solar,93.0,Thursday,April,Spring,3883
10/4/2021,5,xyz,Wind,277.0,Monday,October,Fall,40000
11/27/2023,22,23,Wind,331.0,Monday,November,Fall,13062
